id,name,sex,age,contact_state
45845633,April | Fl,Female,Senior,VA
45845627,Fritz | Fl,Male,Adult,VA
45845624,Bosco | Fl,Male,Adult,VA
45845622,Buster | Fl,Male,Adult,VA
45845428,Scrappy,Female,Baby,VA
45844896,Kodi In Hopewell Va,Male,Adult,VA
45844897,Flower In Hopewell Va,Female,Adult,VA
45844865,Mila In Hopewell Va,Female,Adult,VA
45843695,King In Gloucester Va,Male,Young,VA
45843696,Bella In Gloucester Va,Female,Young,VA
45843632,Baja In Gloucester Va,Male,Adult,VA
45840948,Honey Buns Mcgee,Male,Adult,VA
45840316,Rufus,Male,Adult,VA
45835854,Igloo,Male,Adult,VA
45835476,Fabio,Male,Young,VA
45835027,Baywatch,Male,Young,VA
45829636,Copper,Male,Adult,VA
45829637,Mae,Female,Adult,VA
45829169,Karamel Kathy (Kk),Female,Adult,VA
45826623,Liz-Not At The Shelter,Female,Adult,VA
45826082,Charlotte,Female,Young,VA
45825458,G.p.,Female,Adult,VA
45825191,Caliente - At The Shelter,Female,Adult,VA
45823212,Brutus,Male,Adult,NC
45823213,Blanca,Female,Adult,NC
45823214,Kali,Female,Adult,NC
45823226,Bear,Male,Young,NC
45823232,Joshua,Male,Adult,NC
45823233,Star,Female,Young,NC
45823237,King,Male,Adult,NC
45823195,Clyde,Male,Adult,NC
45823197,Kilo,Male,Adult,NC
45823198,Champ,Male,Young,NC
45823210,Princess,Female,Adult,NC
45823211,Sheila,Female,Young,NC
45823185,Tyson,Male,Young,NC
45823183,Chico,Male,Adult,NC
45823187,Rolo,Male,Adult,NC
45806320,Rachel,Female,Young,NC
45806322,Sarah,Female,Young,NC
45806321,Lizzie,Female,Young,NC
45801125,Chandler,Male,Adult,VA
45798476,Roxanne,Female,Adult,VA
45796791,1908-1632 Bala,Female,Adult,VA
45796492,Reba - At The Shelter,Female,Young,VA
45792103,Ganellie,Female,Adult,VA
45792098,Jack,Male,Adult,VA
45785217,Enzo,Male,Adult,VA
45784429,1908-0257 Jojo,Male,Adult,VA
45781951,Tonka,Male,Adult,VA
45781568,Honey,Female,Adult,VA
45781472,Baby,Female,Young,VA
45780849,Bernie,Male,Senior,VA
45780846,Route 66,Female,Adult,VA
45780847,Shindigz,Male,Young,VA
45778964,Otis,Male,Adult,VA
45777269,Marley #2,Female,Adult,VA
45777018,Quinn,Female,Adult,NC
45777019,Jazzy,Female,Adult,NC
45773130,Bunni,Female,Young,NC
45771227,Bobby,Male,Young,VA
45769276,Daze,Male,Adult,VA
45767610,Ace,Male,Young,VA
45762190,1908-0451 Jaquimo,Male,Adult,VA
45761329,Follett,Male,Adult,VA
45760355,Max,Male,Senior,VA
45759591,1907-1638 Judy (Off Site Foster),Female,Adult,VA
45759471,Mcglynn In Va,Male,Adult,VA
45758179,Iggy,Male,Adult,VA
45758086,Rusty,Male,Young,VA
45758085,Storm,Female,Adult,VA
45757592,Delilah,Female,Adult,VA
45756504,Herbert,Male,Young,VA
45749882,Lambchop,Female,Adult,VA
45748939,Layla,Female,Adult,VA
45748518,Puppies,Male,Baby,VA
45746321,Adam,Male,Young,VA
45745613,Monkey,Male,Adult,VA
45744151,Sully,Male,Young,VA
45737875,Blaze,Male,Baby,VA
45741217,Reeses - At The Shelter,Female,Adult,VA
45741064,Ellie Mae - Not At The Shelter,Female,Adult,VA
45739029,Danny,Male,Adult,VA
45738629,Boone,Male,Adult,VA
45737822,Roxie,Female,Young,VA
45737893,Cookie,Female,Baby,VA
45737886,Oreo,Male,Baby,VA
45737736,King,Male,Adult,VA
45737674,Panda,Female,Baby,VA
45736121,Ghost,Male,Adult,VA
45734716,Primo,Male,Adult,VA
45733101,Cash,Female,Adult,VA
45732772,Cleo,Female,Adult,VA
45732219,Kenya,Female,Adult,VA
45732202,Taz,Male,Baby,VA
45722709,Kaitlin,Female,Adult,VA
45726526,Baja,Male,Adult,VA
45724755,Peter Parker,Male,Adult,VA
45718148,Grease,Female,Adult,VA
45718133,Mike,Male,Young,VA
45716163,Dolly,Female,Young,NC
45707763,Harley Davidson,Male,Young,VA
45702436,Slim Jim,Male,Young,VA
45700372,Toby,Male,Adult,VA
45700220,Joan Of Barc,Female,Senior,VA
45693180,Banana Split,Female,Adult,VA
45683997,Nala Rose,Female,Adult,VA
45683977,Maxwell Dennis,Male,Adult,VA
45683892,Maryanne Elise,Female,Adult,VA
45683885,Marley Mae,Female,Senior,VA
45683869,Madison Eva,Female,Adult,VA
45683791,Jocelyn Reba,Female,Adult,VA
45683811,Lila Beatrice,Female,Senior,VA
45683778,Jackson Duke,Male,Adult,VA
45683643,Isabella Dawn,Male,Adult,VA
45683558,Gavin Theodore,Male,Adult,VA
45683607,Huey Samuel,Male,Adult,VA
45683591,Hanna Corinne,Female,Adult,VA
45683573,Gotti Jonathan,Male,Adult,VA
45683518,Emma Lynn,Female,Adult,VA
45683541,Garrett Mitchell,Male,Adult,VA
45683525,Stella,Female,Young,VA
45682941,Ella Enchanted,Female,Adult,VA
45683027,Duncan Christopher,Male,Adult,VA
45683021,Dexter Allen,Male,Adult,VA
45683015,Dalia Pixie,Female,Adult,VA
45682971,Daisy Jane,Female,Adult,VA
45682960,Neptune Levi,Male,Adult,VA
45682942,Nigel Harrison,Male,Adult,VA
45682905,Chloe Patricia,Female,Adult,VA
45682895,Camille Sharon,Female,Adult,VA
45682881,Bridgette Rhiannon,Female,Adult,VA
45682773,Aurora Marie,Female,Adult,VA
45405999,April Sophia,Female,Senior,VA
45682714,Amber Michelle,Female,Young,VA
45405998,Albert Issac,Male,Adult,VA
45563163,Adelaide Juliette,Female,Adult,VA
45682416,Peanut Beauregard,Male,Adult,VA
45682394,Petunia Justice,Female,Adult,VA
45682364,Tabitha Christine,Female,Adult,VA
45682334,Winston Frederick,Male,Senior,VA
45563593,Toby Greyson,Male,Adult,VA
45682147,Uma Furman,Female,Young,VA
45678095,Pretty Boy Floyd,Male,Young,VA
45678013,Madea,Female,Baby,VA
45677527,Bo,Male,Baby,VA
45676782,Mrs. Puff,Female,Baby,VA
45676074,Yonder,Male,Adult,VA
45672830,Toby,Male,Adult,VA
45669629,Pj,Male,Young,VA
45669630,Mrs. Buskey Cider,Female,Adult,VA
45668073,Phoebe Rose - At The Shelter,Female,Adult,VA
45667338,King,Male,Adult,VA
45666828,Todd,Male,Adult,VA
45666776,Buddy,Male,Adult,VA
45664555,Just A Little Bit - In A Foster Home,Female,Young,VA
45664554,Puppy Chow,Male,Young,VA
45659053,Harley,Female,Young,VA
45654356,Tantrum,Male,Baby,VA
45654258,Typhoon,Male,Baby,VA
45654250,Thor,Male,Baby,VA
45654234,Gadget,Male,Baby,VA
45654199,Cooper,Male,Baby,VA
45653805,Luna,Female,Baby,VA
45653785,Karma,Male,Baby,VA
45642717,Sissy,Female,Senior,VA
45642656,Fred,Male,Senior,VA
45642611,Julia,Female,Senior,VA
45641520,Millie,Female,Senior,VA
45642232,Yoshi,Male,Senior,VA
45489420,Olivia,Female,Senior,VA
45633329,Shimmer - Not At The Shelter,Female,Adult,VA
45630127,Nick,Male,Adult,VA
45629584,Gator,Male,Baby,VA
45628136,Heath,Male,Young,VA
45624554,Thornberry,Female,Senior,VA
45621193,Fred,Male,Adult,VA
45621183,Rowdy,Male,Young,VA
45619037,Broadie,Male,Adult,VA
45615847,Willow,Female,Baby,VA
45615645,Poppyseed,Female,Baby,VA
45615507,Ricky,Male,Adult,VA
45615257,Bruce,Male,Adult,VA
45612386,Boss Hogg - Racc Office Dog,Male,Adult,VA
45610708,1908-1631 Agnes,Female,Senior,VA
45609334,Rompers - Not At The Shelter,Male,Baby,VA
45608851,Mongoose,Male,Adult,VA
45602105,Maggie,Female,Adult,VA
45599299,Georgia,Female,Senior,VA
45598236,King Bundy,Male,Adult,VA
45594725,Rusty,Male,Senior,VA
45594416,Shadow,Male,Young,VA
45592525,Jade,Female,Adult,VA
45592143,Boomer,Male,Adult,VA
45592091,Charlie,Male,Adult,VA
45592060,Scuba Steve,Male,Adult,VA
45589871,Nathan,Male,Young,VA
45589274,Luna,Female,Adult,VA
45587990,Roxie,Female,Adult,VA
45582239,Kylo,Male,Young,VA
45581679,Freyja,Female,Adult,NC
45579584,George,Male,Young,NC
45579247,Adonis,Male,Adult,VA
45579258,Marco,Male,Young,NC
45579198,Luke,Male,Young,VA
45578818,Mickey,Male,Baby,VA
45577895,Alf,Male,Adult,VA
45574772,Stella,Female,Young,VA
45571833,Adam,Male,Adult,VA
45570906,1905-1637 Belle,Female,Adult,VA
45570907,1907-0161 Tara,Female,Adult,VA
45570905,1907-0327 King,Male,Adult,VA
45569528,Nova,Female,Adult,VA
45569327,Clay,Male,Adult,VA
45568844,Bella,Female,Young,VA
45561933,Remiel,Male,Young,NC
45561507,Alanis,Female,Adult,VA
45558200,Molly,Female,Young,VA
45557414,Courtesy Post:  Dexter,Male,Adult,VA
45556016,Mandy,Female,Young,VA
45553658,Blake,Male,Adult,VA
45553167,Tucker,Male,Adult,VA
45547583,Walker,Male,Young,VA
45536883,Rhubarb,Female,Adult,VA
45533940,Pumpernickel,Male,Adult,VA
45526493,Sarge,Male,Adult,VA
45526485,Melvin,Male,Adult,VA
45522888,Superman,Male,Senior,VA
45522250,Briggs,Male,Young,VA
45522228,Ruby,Female,Baby,VA
45505315,Pugsley,Male,Young,VA
45505317,Benjamin (Aka Tiggy) (Fc=Dm),Male,Adult,VA
45501804,Moosey Tracks,Male,Young,VA
45500563,Fred,Male,Young,VA
45500562,Peachie,Female,Adult,VA
45495509,Nadia,Female,Adult,VA
45494778,Takeshi,Male,Adult,VA
45494095,Ben & Bb,Male,Senior,VA
45493855,Minnie,Female,Young,VA
45493783,Mickey,Male,Young,VA
45493647,Akira & Boyfriend Atlas,Female,Adult,VA
45493601,Atlas & Girlfriend Akira,Male,Adult,VA
45490923,1907-1673 China,Female,Adult,VA
45489167,Dolly,Female,Senior,VA
45489159,Ann,Female,Baby,VA
45479153,Bella,Female,Adult,VA
45479056,Bubba,Male,Adult,VA
45478208,Colt,Male,Adult,VA
45475552,Montgomery,Male,Adult,VA
45473100,Jan,Female,Adult,VA
45473109,Ginger,Female,Adult,VA
45466138,Rebel,Male,Young,VA
45465800,Micky &Amp; Simba,Male,Young,VA
45465801,Micky &Amp; Simba,Male,Young,VA
45460783,Abby,Female,Young,VA
45458305,Haku,Male,Adult,VA
45458304,Oliver,Male,Senior,VA
45458260,Rushdee,Male,Adult,VA
45458270,Stormy,Female,Senior,VA
45454612,Antonio,Male,Adult,VA
45434380,Dutchess,Female,Young,VA
45421180,King,Male,Adult,VA
45410430,Sir Ronald Wigglesworth,Male,Adult,VA
45277914,Ronny,Female,Adult,VA
45277903,Jeffrey,Male,Adult,VA
45407290,Uncle Sam,Male,Adult,VA
45406455,Lacy,Female,Young,VA
45405895,Tiddlywink,Male,Young,VA
45405715,Zooma,Male,Young,VA
45401392,Sprouts,Male,Young,VA
45401380,Eric,Male,Adult,VA
45397822,Felix,Male,Senior,VA
45397781,Lily,Female,Young,VA
45392670,Coco,Female,Adult,VA
45391837,Ellie Mae,Female,Adult,VA
45390368,1907-0216 Boat Drinks,Female,Adult,VA
45390364,1907-0058 Sasha,Female,Adult,VA
45382541,Ringo (Bonded Pair),Male,Young,VA
45379472,Jed,Male,Adult,VA
45377290,1906-0352 Midnight,Female,Adult,VA
45374311,Jennie,Female,Adult,NC
45374312,Jett,Male,Adult,NC
45374072,Waylon,Male,Senior,VA
45368479,Jr. Mint,Male,Adult,VA
45368179,Meah,Female,Adult,VA
45364701,Roscoe: Not At The Shelter,Male,Young,VA
45356571,Brutus,Male,Young,NC
45354026,Brady,Male,Senior,VA
45350965,Cleo,Female,Adult,VA
45350518,Abby,Female,Adult,VA
45346285,Rock Wilder,Male,Adult,VA
45346185,Joplin,Female,Senior,VA
45340464,Chipper,Male,Young,VA
45340447,Dale,Male,Young,VA
45339481,Cashew,Female,Adult,VA
45334344,Koko,Female,Adult,VA
45329501,Coco Pop,Female,Young,VA
45328152,Mario,Male,Adult,VA
45321386,Dakota,Male,Adult,VA
45310755,Roland,Male,Adult,VA
45304971,Diamonds Are Forever,Female,Adult,VA
45304759,Honey Mustard,Female,Adult,VA
45304730,Zeze,Female,Adult,VA
45304731,Pancakes,Female,Adult,VA
45304728,Theo,Male,Adult,VA
45294526,Hiker,Male,Young,VA
45294001,Aspen,Male,Adult,VA
45293875,Braxton,Male,Adult,VA
45293865,Princess,Female,Adult,VA
45292356,Love,Male,Adult,VA
45264493,Snowy,Female,Young,NC
45264488,Bri,Female,Young,NC
45264110,Fleur,Female,Baby,VA
45261265,Mila,Female,Adult,VA
45259236,Sugar,Female,Young,VA
45259222,Junebug,Female,Senior,VA
45255449,Subwoofer,Male,Adult,VA
45243567,1906-1673 Tucker,Male,Adult,VA
45242302,Buster P: Not At The Shelter,Male,Adult,VA
45239260,Penny,Female,Adult,VA
45239249,Tia & Bella,Female,Adult,VA
45239241,Bella & Tia,Female,Adult,VA
45239237,Luna,Female,Baby,VA
45237924,Hercules,Male,Adult,VA
45237860,Badger,Male,Adult,VA
45232991,1906-0729 Bruiser,Male,Senior,VA
45232990,1906-0223 Ajak,Male,Adult,VA
45232992,1906-1732 Ruca,Female,Adult,VA
45230042,Rosey,Female,Adult,VA
45229287,Indy,Male,Adult,VA
45225583,Squash Blossom,Female,Adult,VA
45225371,Jada,Male,Senior,VA
45225357,Gally,Female,Adult,VA
45221857,Jex,Male,Adult,VA
45220781,Trudy,Female,Adult,VA
45215886,Cookies N Cream,Male,Adult,VA
45215883,Charles White,Male,Adult,VA
45213324,Woody - Not At The Shelter,Male,Adult,VA
45213226,Mustang,Male,Adult,VA
45201379,Kilburn,Male,Adult,VA
45193377,Cali,Female,Adult,VA
45192962,Babe,Female,Adult,VA
45169816,Koda,Male,Adult,NC
45166062,1906-0212 Kirtlyn,Female,Adult,VA
45166060,1908-1507 Babette,Female,Adult,VA
45166059,1906-0086 Bella,Female,Adult,VA
45163202,Luna #4,Female,Young,VA
45160495,Romeo In Fredericksburg Va,Male,Adult,VA
45160494,Luna In Fredericksburg Va,Female,Adult,VA
45160496,Francis In Fredericksburg Va,Female,Adult,VA
45160497,Stella In Elkton Va,Female,Adult,VA
45160493,Bellaluna In Lancaster Pa,Female,Young,VA
45160492,Charlie In Charlottesville Va,Male,Adult,VA
45159511,Cash,Male,Senior,VA
45159337,Fred,Male,Adult,VA
45159362,Rover,Male,Adult,VA
45159348,Ringo,Male,Young,VA
45151382,Flower In Hopewell Va,Female,Adult,VA
45151388,Baxter In Hopewell Va,Male,Adult,VA
45150703,Leroy | Fl,Male,Senior,VA
45145061,Malia,Female,Young,VA
45145040,Lidia,Female,Young,VA
45145022,Arlo,Male,Young,VA
45144970,Chris,Male,Adult,VA
45144958,Justin,Male,Adult,VA
45144848,Panda,Female,Senior,VA
45144843,Keno,Male,Young,VA
45140443,Coco,Female,Baby,VA
45136622,Ross,Male,Young,VA
45135959,Darla,Female,Young,NC
45124328,Johnny B. Good,Male,Adult,VA
45112148,Tod,Male,Young,NC
45110886,1906-1701 Zoe,Male,Adult,VA
45107221,Cayman,Male,Adult,VA
45104966,Ricky (Bonded Pair),Male,Young,VA
45087250,Jessica,Female,Senior,VA
45074833,Wyatt,Male,Young,VA
45072291,Ellie 2,Female,Adult,VA
45059333,Bert,Male,Adult,VA
45047331,Spice Girl! - In A Foster Home,Female,Adult,VA
45045371,1905-0581 Chloe,Female,Adult,VA
45045370,1906-0452 Grace,Female,Senior,VA
45023695,Gigi,Female,Adult,VA
45019246,Laurel,Female,Senior,VA
45009833,Tyson,Male,Adult,VA
45003202,Freckles,Male,Adult,VA
44990814,Jj (Courtesy Listing),Male,Adult,VA
44987620,Leeloo,Female,Young,VA
44985147,1906-1517 Kolten,Male,Adult,VA
44971866,Reeses,Male,Adult,VA
44971740,Scarlet,Female,Adult,VA
44938549,Bellatrix,Female,Young,VA
44930300,Lucy,Female,Young,NC
44926338,Twinkie,Female,Young,NC
44920195,Mayo,Female,Senior,VA
44916515,Baxter: Great Walker/Runner!,Male,Adult,VA
44915542,Basil,Female,Adult,VA
44888895,Albert,Male,Adult,VA
44888862,Tyler,Male,Adult,VA
44888829,Chug,Male,Adult,VA
44888547,Patches,Male,Senior,VA
44884890,Baloo,Male,Adult,VA
44882963,Stitch-Not At The Shelter,Female,Young,VA
44881143,Bianca Blaze,Female,Young,VA
44873304,Ember,Female,Young,VA
44859250,1905-0033 Lucy Blue,Female,Adult,VA
44858586,Xiva-Not At The Shelter,Female,Senior,VA
44857724,Mister,Male,Adult,VA
44846611,Butterscotch,Female,Baby,VA
44846564,Starburst,Male,Baby,VA
44846358,Snowball,Male,Baby,VA
44846303,Lily,Female,Adult,VA
44842329,Roo,Female,Young,VA
44841625,Max,Male,Adult,VA
44838185,Harper,Female,Adult,VA
44836235,Bonnie,Female,Young,VA
44824921,1905-1581 Max,Male,Adult,VA
44820019,1905-1561 Karissa,Female,Adult,VA
44790082,Andy,Male,Adult,VA
44787297,Marcie,Female,Adult,VA
44771117,Mary Poppins,Female,Adult,VA
44769905,Charlie Day (Courtesy=As),Male,Adult,VA
44766927,1905-0065 Agave,Female,Adult,VA
44766928,1905-1559 Sabrina,Female,Senior,VA
44764617,Rusty,Male,Adult,VA
44760504,Angela In Parsons Wv,Female,Adult,VA
44760506,Chief In Parsons Wv,Male,Adult,VA
44760505,Reese In Parsons Wv,Female,Adult,VA
44756358,Winston,Male,Adult,VA
44751470,Annie,Female,Senior,VA
44751441,Dale,Male,Adult,VA
44751429,Iggy,Female,Adult,VA
44746471,Troy,Male,Senior,VA
44742227,Sandy,Female,Adult,VA
44740568,King,Male,Young,NC
44737968,Mick,Male,Young,VA
44730580,Dharma,Female,Young,VA
44722343,Rusty,Male,Adult,VA
44722342,Niles,Male,Adult,VA
44719493,Barley,Male,Baby,VA
44712642,Milkshake,Female,Adult,VA
44711913,Viv,Female,Adult,VA
44704113,1904-0797 Phlox,Male,Adult,VA
44695107,Blondie,Female,Senior,VA
44695100,Gabby,Female,Senior,VA
44682804,Bron,Male,Senior,VA
44682138,Mickey,Male,Adult,VA
44673117,Duchess,Female,Adult,NC
44673110,Blake,Male,Adult,NC
44654774,Tokyo,Male,Baby,VA
44653909,Melody,Female,Baby,VA
44644203,Midnight,Female,Senior,VA
44642235,Kelly,Female,Young,VA
44634568,1904-0494 Hibiscus,Female,Adult,VA
44602978,1904-0234 Koko,Male,Adult,VA
44595072,Zilli,Female,Baby,VA
44583191,Gypsy,Female,Young,VA
44583184,Ava,Female,Young,VA
44575782,Misty,Female,Young,VA
44582091,Brewster,Male,Adult,VA
44535381,Meagle,Female,Adult,VA
44528922,1904-1603 Bubbles,Male,Adult,VA
44522724,Rayleigh,Female,Young,VA
44522472,Aiko,Female,Young,VA
44516144,Baron,Male,Adult,VA
44515157,Austin,Male,Young,VA
44515158,Mac,Male,Senior,VA
44514107,Grimm,Male,Young,VA
44510382,Yetta,Female,Adult,VA
44510333,Bj,Male,Adult,VA
44510222,Luna,Female,Adult,VA
44509318,Willard,Male,Adult,VA
44477623,Bruno,Male,Senior,VA
44470632,Jarvis,Male,Adult,VA
44458518,Bosco,Male,Adult,NC
44447495,Lil Girl,Female,Adult,VA
44439448,Sweeney,Female,Senior,VA
44426152,Marley,Female,Senior,VA
44423739,Diamond,Female,Adult,VA
44413880,Jeremiah,Male,Young,VA
44411090,Remi - Foster Post,Female,Baby,VA
44410833,Dobby,Female,Young,VA
44410821,Christopher,Male,Adult,VA
44409050,Lucci,Male,Adult,VA
44386817,Scotch,Male,Adult,VA
44378586,Teddy,Male,Senior,VA
44378087,Gwen,Female,Adult,VA
44373234,Lucy,Female,Adult,VA
44371689,Tipper,Male,Adult,VA
44370665,1903-0842 Hillary,Female,Young,VA
44366186,Reggie,Male,Young,VA
44366229,Roxie,Female,Young,VA
44360713,1903-1642 Shamrock,Male,Senior,VA
44359641,Roxy (Also Known As Holly),Female,Baby,VA
44352000,Eli,Male,Adult,VA
44345894,Natasha,Female,Young,VA
44345879,Rocky,Male,Young,VA
44336990,Baron,Male,Adult,VA
44337021,Jae,Female,Adult,VA
44336918,Bermuda,Male,Senior,VA
44336092,1907-1503 Man Bun (Off Site Foster),Male,Young,VA
44330745,1905-1588 Crew Cut,Male,Adult,VA
44322651,Tyler,Male,Young,VA
44320263,1902-0796 Dozier,Male,Young,VA
44309051,Carson 0608,Male,Adult,VA
44288742,Chase,Male,Adult,VA
44267041,Duke #3,Male,Young,VA
44264279,Rajah,Male,Adult,VA
44262518,Madison,Female,Young,NC
44260752,Stone,Male,Adult,VA
44248247,Layla,Female,Adult,VA
44230671,Ellie,Female,Adult,VA
44230619,Jimmy,Male,Adult,VA
44230587,Drindal,Female,Adult,VA
44230283,Johnny,Male,Adult,VA
44230240,Baxter,Male,Adult,VA
44223388,1902-1533 Salsa (Off Site Foster),Female,Adult,VA
44217377,Watson,Male,Young,VA
44206483,Arctic,Male,Young,VA
44205043,Blanco,Male,Adult,VA
44204819,Rex,Male,Adult,VA
44190993,Daisy,Female,Senior,VA
44190941,Cocopuff,Male,Senior,VA
44186271,Pastrami,Female,Adult,VA
44161262,Dallas,Male,Adult,VA
44149606,1902-0493 Little Foot,Female,Young,VA
44149054,Kirk,Male,Senior,NC
44147527,Dixie,Female,Adult,VA
44144458,Dino,Male,Senior,VA
44144426,Henry,Male,Senior,VA
44133924,Kristoph,Male,Adult,VA
44133900,Blizzard,Male,Adult,VA
44133857,Nala,Female,Adult,VA
44133821,Hansel,Male,Adult,VA
44117842,Nilsson Schmilsson - In A Foster Home,Male,Young,VA
44114420,Brad,Male,Adult,VA
44102731,Kojack,Male,Senior,VA
44088006,Remus,Male,Baby,NC
44078670,Scotty,Male,Young,NC
44077438,Ginger #2,Female,Adult,VA
44072872,1902-0516 Floss,Female,Adult,VA
44054242,Henry,Male,Adult,VA
44051238,Amber And Booboo Buttons,Female,Adult,VA
44040004,Mindy,Female,Adult,VA
44039951,Louie,Male,Adult,VA
44005056,Buddy Roe,Male,Adult,VA
43995120,Bugg,Male,Young,VA
43979343,Lancelot,Male,Young,VA
43950010,George,Male,Senior,VA
43945124,Sue,Female,Adult,VA
43934249,Laith,Male,Adult,VA
43931339,Woodstock,Male,Young,VA
43915684,Mary - A40590305,Female,Young,VA
43911761,Sarah Jane,Female,Adult,NC
43906445,Jolene,Female,Adult,VA
43905708,Molly/Reiley,Female,Adult,VA
43898311,Onyx,Male,Adult,VA
43890145,1901-0195 Gucci,Female,Adult,VA
43852839,Koala,Male,Adult,VA
43852734,Athena,Female,Adult,VA
43821527,Marris,Male,Senior,VA
43805839,Alfred (Aka Alfie),Male,Senior,VA
43797273,Moe (Aka Moe-Moe),Male,Senior,VA
43788710,Lyle,Male,Adult,VA
43778019,Clyde,Male,Senior,VA
43777917,Elmer,Male,Senior,VA
43777839,Gloria,Female,Senior,VA
43766246,Otis,Male,Adult,VA
43764247,Elsa,Female,Adult,VA
43763676,(Re)Pete,Male,Adult,VA
43749650,1812-1601 Freddy (Off Site Foster),Male,Senior,VA
43705964,Paxton,Male,Adult,VA
43685714,Mona,Female,Young,VA
43684514,Waverly,Female,Young,VA
43662197,Clack,Male,Senior,VA
43661357,Peggy Sue-Not At The Shelter,Female,Senior,VA
43661358,Billie Jean-Not At The Shelter,Female,Senior,VA
43658888,Riley,Male,Adult,VA
43629167,Bailey,Male,Young,VA
43628407,Platypus,Male,Adult,VA
43613033,Wallace,Male,Adult,VA
43598173,Coffee,Female,Young,VA
43569173,Samson,Male,Adult,VA
43527827,Somaya In Harrisonburg Va,Female,Adult,VA
43527829,Choirs In Harrisonburg Va,Female,Adult,VA
43527828,Bella In Harrisonburg Va,Female,Young,VA
43510564,Gladys,Female,Adult,VA
43488913,1811-0172 Dolce,Female,Adult,VA
43421033,Maybelline,Female,Adult,VA
43388774,Jacie,Female,Adult,VA
43374605,Molly,Female,Adult,VA
43364324,Edgar,Male,Adult,VA
43340814,Annabelle,Female,Adult,VA
43304802,Milli,Female,Adult,VA
43331904,Coco,Female,Adult,VA
43311905,Ginger (Courtesy 11/15-18),Female,Adult,VA
43302701,George (Courtesy 11/12/18),Male,Adult,VA
43282131,Cletus,Male,Adult,VA
43278424,Jase,Male,Young,VA
43269512,Haus,Male,Adult,VA
43250088,Freddy,Male,Adult,VA
43249572,Moon,Female,Adult,VA
43243855,Tucker,Male,Adult,VA
43210247,Diego,Male,Adult,VA
43191268,Claude (Aka Clyde) (Fc=Tw),Male,Adult,VA
43180317,Rosa,Female,Senior,VA
43137122,Betty,Female,Adult,VA
43022441,Petunia,Female,Adult,VA
42992099,Banjo,Male,Adult,VA
42909251,Alice 0705,Female,Senior,VA
42902042,Domino,Male,Young,VA
42848520,Boney Maroney,Female,Young,VA
42776291,Inara,Female,Adult,VA
42775714,Yin,Female,Senior,VA
42775665,Kita,Female,Senior,VA
42775648,Smudge,Female,Adult,VA
42775631,Lincoln,Male,Adult,VA
42748960,Digby,Male,Adult,VA
42689701,Gypsy,Female,Young,NC
42681874,Kasey,Female,Adult,VA
42589141,Kazu,Male,Adult,VA
42578668,Sandi,Female,Adult,NC
42533466,Joan,Female,Adult,VA
42533336,Johnny,Male,Adult,VA
42495517,Parker,Male,Adult,VA
42453214,Diamond,Female,Adult,VA
42372302,Daisy,Female,Adult,VA
42345134,Dixie,Female,Young,VA
42337437,Buster,Male,Young,VA
42288793,Blithe,Female,Adult,VA
42274248,Millie (Courtesy 7-23-18),Female,Adult,VA
42254281,Twiggy,Female,Young,VA
42191252,Magic,Female,Young,VA
42128035,Lynn,Female,Adult,VA
42127517,Raven,Female,Young,VA
42123757,Liza,Female,Adult,VA
42093824,Teller,Male,Senior,VA
42093580,Spanky,Male,Young,VA
42072022,Logan (Courtesy) 7-2-18,Male,Adult,VA
42065822,Stark,Male,Young,NC
42012737,Tinkerbell,Female,Adult,VA
42006762,Herbie,Male,Adult,VA
41995375,Otis,Male,Young,VA
41986993,Diego,Male,Adult,VA
